Datetime,SO2_BARC,NO_BARC,NO2_BARC,NOX_BARC,CO_BARC,O3_BARC,PM2_5_BARC,PM10_BARC,WS_BARC,WD_BARC,Temp_BARC,RH_BARC,BP_BARC,SR_BARC,FLAG_BP,FLAG_PM10_MNAR,FLAG_PM25_SPIKE,FLAG_PM25_GT_PM10,FLAG_RH_CLIP,IMPUTE_QUALITY
2024-04-20 05:00:00,0.8737323868640673,6.854128772242428,56.12464388676048,63.98062382804952,2.140270443538584,7.617263960392165,90.95238329656854,172.90122682770718,0.09,150.92,23.17595833333333,74.14153846153846,1009.9442857142856,0.0,0,0,0,0,0,2
2024-04-20 06:00:00,0.8855051640436089,7.527147815205529,61.90009744226587,69.99051221208211,1.9116496797797256,5.933657168061053,90.76692373043151,179.77813227575183,0.03,89.31,22.97204166666667,75.90935897435898,1010.0371428571428,23.68712703753425,0,0,0,0,0,2
2024-04-20 07:00:00,0.8432556560543563,7.4436916271467055,69.42292179099248,82.57327267228752,1.7831203207795123,5.29545074729478,84.86347165732708,184.75294824131583,0.09,220.79,23.35020833333333,76.02282051282052,1010.13,58.58500000000001,0,0,0,0,0,2
2024-04-20 08:00:00,1.2705687478475085,4.052934546038655,69.76260901134813,76.16045864446424,1.547133418228038,7.146425382152888,73.94535455130674,160.88560162798663,0.67,222.12,23.90289583333333,74.50051282051282,1010.68,148.6,0,0,0,0,0,2
2024-04-20 09:00:00,1.1415735651501393,3.822090514759521,65.36896296207385,71.46279572828675,1.6875946760037963,10.18747671238618,75.16458059439607,161.37318767874524,0.91,221.49,25.076875,68.4101282051282,1010.93,271.93,0,0,0,0,0,2
2024-04-20 10:00:00,1.1976379586978274,2.324457574931295,65.767816590665,69.7657895610977,1.9151394616967687,14.317327500973322,79.13625646606992,166.21887733032344,0.73,220.37,26.067208333333333,63.139423076923066,1009.5432352941176,383.13,0,0,0,0,0,2
2024-04-20 11:00:00,1.2353384922798674,2.1537522236017246,52.74094436479756,54.43254564387476,2.881824280180844,22.6774600504811,81.90738863559413,156.12367449675557,0.54,226.83,27.6646875,57.49153846153846,1009.5173529411766,443.9400000000001,0,0,0,0,0,2
2024-04-20 12:00:00,1.137888263603104,3.029711056057655,52.57925249883305,53.79545958067608,3.2834185429443674,22.35989773768172,82.41659619123473,154.6335298454096,0.44,227.67,28.42,54.35166666666667,1009.4914705882352,450.1609756097561,0,0,0,0,0,2
2024-04-20 13:00:00,1.5454510855793826,0.6670324836001612,47.01919945260989,48.59161041941368,1.545199905136332,21.87683489015867,70.57628223421369,121.55639758571095,1.05,295.28,29.46383928571429,51.22045731707317,1009.4679411764708,383.9857142857143,0,0,0,0,0,2
2024-04-20 14:00:00,1.2541225813961068,2.425828356425501,53.825313660926,56.16073378930563,2.144142979170929,20.770959354012444,81.21226948189477,131.2911978724783,0.39,206.12,29.66348214285714,49.41960365853659,1009.4482352941176,413.9785714285714,0,0,0,0,0,2
2024-04-20 15:00:00,2.0565542649226067,1.2729913005433535,67.47826949051436,70.25078185937333,2.834334174468168,24.695987220652945,88.59752649532001,184.63695874241623,0.55,212.89,29.73122023809524,48.881554878048775,1009.4379411764704,335.92142857142863,0,0,0,0,0,2
2024-04-20 16:00:00,2.0332031602502245,0.8930665048928939,64.71156160178505,66.53096281320752,2.230166934719356,20.105479577205152,81.21823301380833,170.16186943837198,0.84,220.5,29.77583333333333,49.24042682926829,1009.4223529411764,243.0309523809524,0,0,0,0,0,2
2024-04-20 17:00:00,1.3854828367454186,1.5723798249973902,59.1304978986677,60.44973953964984,2.283699457198157,18.09426339319932,68.1164220346838,150.11708145515567,1.75,264.8,28.63357142857143,52.61903455284553,1009.4017647058824,114.1654761904762,0,0,0,0,0,2
2024-04-20 18:00:00,1.7611899994130769,4.07842216503793,89.89019398109306,95.10593319638768,2.123472991672822,15.076061464310348,83.77138898689422,179.28302313304317,0.51,250.44,28.172847222222224,53.88615853658537,1009.3723529411766,42.4561137855703,0,0,0,0,0,2
2024-04-20 19:00:00,1.854701543525016,5.917242057334214,93.52800238367637,100.37556681640883,2.425163551440598,12.143620205855932,80.78654534065414,179.38287637422505,0.52,305.33,27.39649801587302,56.03119918699187,1009.3423529411764,16.045216693156675,0,0,0,0,0,2
2024-04-20 20:00:00,1.904996127761112,4.054399927661689,97.83249369439888,103.38969448227029,1.892528989759085,8.916173496748133,81.19102996320335,187.4415508634843,0.44,332.36999999999995,26.5052123015873,60.38579878048781,1009.318823529412,0.0,0,0,0,0,0,2
2024-04-20 21:00:00,1.4909956968324978,3.5209954955534983,98.22190624035731,103.4965077173993,1.6763755295358116,7.648247003679952,72.6062357775762,170.61294020774122,0.55,52.98,25.787149224806207,62.39165873015872,1009.2982352941178,0.0,0,0,0,0,0,2
2024-04-20 22:00:00,1.4817656437018116,3.769911324483948,87.74431677997896,91.43019664029966,1.5620654221548482,7.58258378456667,71.33979461837883,165.14125247681568,0.72,63.02,25.33058139534884,64.00521031746032,1009.2629411764708,0.0,0,0,0,0,0,2
2024-04-20 23:00:00,1.7569745011284574,4.707126993749902,86.21496978990946,89.90185242815505,1.719331340800813,7.658820630054391,79.28146760913523,176.31792325413704,0.9,64.51,24.973815891472867,63.26110317460317,1009.2285294117648,0.0,0,0,0,0,0,2
2024-04-21 00:00:00,1.6500379203803848,7.545735171870839,103.13484511647016,109.30886516659982,1.4168560522925526,5.541073164045759,89.9904059345004,193.45453634166032,0.4,61.21,24.598926356589143,64.09718253968254,1009.0,0.0,0,0,0,0,0,2
2024-04-21 01:00:00,1.5241513855914912,8.349798032978013,116.4517481775426,130.71815528631586,1.4286567671137316,4.9857080173508175,103.1505097609969,207.74422034687544,0.04,71.37,24.45215873015873,64.96563492063493,1008.45,0.0,0,0,0,0,0,2
2024-04-21 02:00:00,1.065379370945399,4.8216110598598565,71.68877553645339,84.8251892930979,1.538896746725689,5.938850595255911,86.51620988033095,186.55535174603017,0.12,79.9,24.19882936507937,66.54755952380953,1008.35,0.0,0,0,0,0,0,2
2024-04-21 03:00:00,1.1999240990551776,7.022559286222023,66.32871056868166,74.83669575667912,2.134682100362429,5.944979542863681,87.11973844683995,189.5345153072001,0.13,90.0,23.853079365079367,67.11930555555556,1008.03,0.0,0,0,0,0,0,2
2024-04-21 04:00:00,1.3123143770532244,9.2540916768058,69.95271793304106,83.4415843218717,2.161947705424509,5.488982013338695,84.76063964840696,188.54998585401805,0.12,190.73,23.57352380952381,69.50190476190475,1007.88,0.0,0,0,0,0,0,2
2024-04-21 05:00:00,0.8726118235090127,7.236023987833479,55.815813706849646,62.27010271422133,2.016234133031785,7.815389078698939,91.16288129241455,167.395974281462,0.28,145.06,23.0365753968254,73.70098214285714,1008.25,0.0,0,0,0,0,0,2
2024-04-21 06:00:00,0.8993534057494965,6.433352275566403,60.93895444937197,68.29125408651589,1.861545474526327,7.159612671807125,85.78627510130464,167.52781322410442,0.12,348.74,22.87109722222222,74.8566369047619,1009.13,27.23448792994393,0,0,0,0,0,2
2024-04-21 07:00:00,0.8313550489976055,7.266467698575703,65.456656365781,73.64579404291379,1.6802194356639577,6.778006866965633,83.2044842405219,170.22316375875195,0.1,225.64,23.13229761904762,75.09812500000001,1009.63,64.19375321599159,0,0,0,0,0,2
2024-04-21 08:00:00,1.1212907013267497,9.66994354093033,76.60012284984748,90.00745106765335,1.67064429634864,6.151742262408503,87.93318329453022,184.4269649658556,0.02,113.38,24.39142261904762,70.84686991869918,1010.38,163.77910772662952,0,0,0,0,0,2
2024-04-21 09:00:00,0.8635734085341348,10.19827679188754,69.02122466883947,81.25267072557237,1.9779440819634209,7.572997831642729,87.24595436707872,186.51252460318813,0.13,56.65,26.010529761904763,65.8859430894309,1011.15,293.2767036221054,0,0,0,0,0,2
2024-04-21 10:00:00,1.01942759150589,10.824656930037944,60.40640122530109,62.717356457601554,2.725615981160572,19.828105881042404,98.51134891937384,186.9815307899647,0.4,46.72,27.23014285714286,31.45,1011.4,397.94801672506287,0,0,0,0,0,2
2024-04-21 11:00:00,1.0968511178728677,2.43093339146076,47.36740354502825,49.26331774182502,2.06637911382622,15.243356197751094,69.74453835253009,144.6769868173202,1.3050000000000002,18.90499999999999,27.425,72.425,1010.275,441.5052378045236,0,0,0,0,0,2
2024-04-21 12:00:00,1.7933145835395494,1.2591200097760331,48.114945926805895,48.91037715190344,1.781510999908035,16.74661209853119,68.51238967426515,145.66320767095596,1.035,27.449999999999992,28.655,69.385,1009.665,480.2499146308237,0,0,0,0,0,2
2024-04-21 13:00:00,1.2035100839641952,0.956592014942842,42.90718786522201,44.664209656880224,1.666259737383508,17.69472313838007,65.64738576402294,132.81159384063696,1.245,5.639999999999997,29.025,68.685,1008.59,363.0888771455817,0,0,0,0,0,2
2024-04-21 14:00:00,1.273035865425071,0.8051215844488947,41.44190372697054,41.98142043523362,1.2075860524309696,20.53648099557737,63.48571561204904,127.76860418600624,1.19,11.399999999999997,29.68,62.365,1007.99,391.7906818181818,0,0,0,0,0,2
2024-04-21 15:00:00,2.281675969356525,0.6194972113218198,55.34008110154562,57.088848336826416,2.514191874129624,21.54230270616301,74.68058780201073,130.90119123600508,1.405,22.74500000000002,29.745,53.095,1007.29,323.1201446280992,0,0,0,0,0,2
2024-04-21 16:00:00,1.385463933272877,0.6738892170105615,48.922219913565804,49.73723553966479,1.6999062873019768,20.41099407940891,68.41114173952212,119.72895888022748,1.46,26.28,29.395,52.94,1006.725,228.7779269972452,0,0,0,0,0,2
2024-04-21 17:00:00,1.2609507780368516,1.6005889500353376,53.85261756606153,56.24577676201558,1.906035173473448,17.492014891894257,67.73624967538856,139.09021372227795,1.33,12.844999999999995,28.71,56.025000000000006,1006.44,127.14261363636362,0,0,0,0,0,2
2024-04-21 18:00:00,1.4755107654832704,3.1286922379378823,69.06580509555639,72.38136865961785,2.211412754959869,14.803015945059157,68.85040342257636,162.2442430868687,1.135,353.57,27.855,58.605,1006.315,45.62661480924904,0,0,0,0,0,2
2024-04-21 19:00:00,1.6313226349134538,3.2697120949223395,77.86069255717847,80.63931237786159,2.289266629732416,10.676024259555907,72.92063075791546,169.47892666272747,0.905,348.225,26.65,58.015,1006.925,20.497801635730795,0,0,0,0,0,2
2024-04-21 20:00:00,1.4560170105454622,4.3161841968916566,80.66850562372507,83.04137619589405,1.824111990265204,8.907398556770563,69.34153827924249,162.2842193713999,1.0950000000000002,10.199999999999992,25.64,63.86,1007.5,0.0,0,0,0,0,0,2
2024-04-21 21:00:00,1.576343155115848,3.72019310387922,85.53115313468871,88.39507783240337,1.7850601523158267,8.024376195551874,71.69224869068277,164.45653005204912,0.8099999999999999,13.45499999999999,25.715,62.81999999999999,1007.925,0.0,0,0,0,0,0,2
2024-04-21 22:00:00,1.7399779704945582,7.808273017433478,104.7426423015374,109.4413014399983,1.5781768331322457,6.822472695970627,77.51268914900497,191.1664245186797,0.33,275.085,25.965,61.36,1008.53,0.0,0,0,0,0,0,2
2024-04-21 23:00:00,1.4277204453706305,4.862854290939905,97.94988225390216,102.69391252499912,1.5118402259466015,8.048443031259032,80.61073236994268,185.73041982924784,0.43,329.255,26.17,58.65,1008.575,0.0,0,0,0,0,0,2
2024-04-22 00:00:00,1.614377734981396,2.731505820849262,78.58255763869691,85.24126213799633,1.5059554655279632,7.198221225192452,75.68489397940475,167.8220758087639,1.29,354.40587652485453,24.83333333333333,74.44333333333333,1008.465,0.0,0,0,0,0,0,2
2024-04-22 01:00:00,1.5011500753054223,3.160299584137849,73.4583921695995,76.2026421041927,1.6145966319416056,6.184176395310866,76.68062882451139,170.80096371675367,1.376666666666667,16.42422210281332,24.3,78.16000000000001,1008.125,0.0,0,0,0,0,0,2
2024-04-22 02:00:00,1.4690215190700662,2.705212469558803,68.1970871260759,70.61426801945277,1.408053128659177,6.357991250023952,70.60399955707095,158.86627963798193,0.9566666666666666,22.22678265081521,23.94,81.54333333333334,1007.7999999999998,0.0,0,0,0,0,0,2
2024-04-22 03:00:00,1.5059085407877022,3.2106882152753977,64.99959304020084,70.11768091463664,1.5744407170610324,6.172051574418651,71.97938213246306,163.7427584201511,0.7966666666666667,22.02101740498681,23.843333333333334,82.29666666666667,1007.34,0.0,0,0,0,0,0,2
2024-04-22 04:00:00,1.4815023012747324,4.501795749633593,76.65360791960053,83.46205987580963,1.576988954937808,5.3065865333846665,77.70240958848845,171.7033311849506,0.65,300.78603953681005,23.7,83.0,1007.19,0.0,0,0,0,0,0,2
2024-04-22 05:00:00,1.0414332536428117,2.3703478600077856,50.85715584432144,52.46661756816741,2.034096103243572,7.551984426728244,68.12564775407333,153.47920283392145,0.68,35.466718383280345,23.48,84.27666666666666,1007.425,0.0,0,0,0,0,0,2
2024-04-22 06:00:00,0.9547068703817664,3.384914733364196,53.28010337469745,55.82124528375161,1.737847903553993,6.971833672149813,69.24957757984055,139.29689956605768,0.7066666666666667,294.8850229383555,23.286666666666665,84.68666666666667,1007.8250000000002,21.040587714331966,0,0,0,0,0,2
2024-04-22 07:00:00,1.1315662585492885,3.942177328232489,53.41185730228441,55.58385281604706,1.8271038258992809,8.059964565094507,69.88704787330356,136.6677567014238,0.9566666666666668,305.1302884664681,23.46,85.08666666666666,1008.765,50.50587542087543,0,0,0,0,0,2
2024-04-22 08:00:00,1.1964630573696724,5.691330391485867,54.48750567758939,57.47058431446867,1.7718817890554337,9.11933540717833,72.18015406352859,142.6194897427804,0.99,321.8484270648471,24.78333333333333,82.63666666666667,1009.575,137.66444444444446,0,0,0,0,0,2
2024-04-22 09:00:00,1.267160686466461,3.658939610565109,59.32419480128079,61.85782003741999,1.9388865480500048,9.780614672934105,73.90989323699105,153.0284076758965,1.0466666666666666,42.91268259810767,26.3,76.43666666666667,1010.44,239.19777777777776,0,0,0,0,0,2
2024-04-22 10:00:00,1.2134437757399923,3.2368029394920144,52.55968387081031,54.05555428889674,2.132467588076073,15.119296663667074,72.42688366720611,145.01745048206556,1.26,32.65694296531765,27.23333333333333,72.02666666666667,1010.965,336.6066666666666,0,0,0,0,0,2
2024-04-22 11:00:00,1.3166265506194788,1.240292500477459,45.738436448063446,47.54284417176613,2.2755328208402754,19.49654307977504,69.08268057899373,144.7534797243824,1.2966666666666666,44.8273994973524,28.256666666666664,64.52999999999999,1011.14,417.43913043478256,0,0,0,0,0,2
2024-04-22 12:00:00,1.5417991717881236,0.970714428844224,44.89245992395161,46.19065005060737,1.8072343448866908,22.058372717789727,68.19052639571802,136.43074194771356,1.08,49.5497556781266,29.1,57.38999999999999,1011.05,429.693079710145,0,0,0,0,0,2
2024-04-22 13:00:00,1.6397348770607356,0.8517874750336768,45.99533364662359,46.98481952262183,1.5682981082343432,22.29437409610792,66.49776016029372,125.3495289344463,1.17,39.11368159174599,29.76666666666667,54.59666666666667,1010.455,361.1780072463768,0,0,0,0,0,2
2024-04-22 14:00:00,1.3330904153893135,0.6338839600695675,44.93989540215651,45.98682684779443,1.818269882494377,22.57347242432344,73.76506526391725,128.32817217505024,0.8566666666666668,26.741919484098187,30.790000000000003,46.91333333333333,1009.375,360.3227173913043,0,0,0,0,0,2
2024-04-22 15:00:00,1.328319785329202,0.6727772934819882,42.00959476997862,42.67655656257715,1.3904503177314167,21.96583361571897,72.7882663702801,125.58830894039347,1.0766666666666669,39.58338125119636,30.856666666666666,43.67333333333334,1008.64,321.7208695652174,0,0,0,0,0,2
2024-04-22 16:00:00,1.1851972030676752,1.5054168654956008,52.897976689702254,55.82443448056664,1.9794434116503328,19.43344839193828,78.97203865471353,122.39055524558492,0.93,27.846369460444752,31.62,37.03666666666667,1007.74,251.08442028985505,0,0,0,0,0,2
2024-04-22 17:00:00,1.6037931877653806,2.2486118900894705,62.75786921305515,64.82620799902628,1.9806036435917311,17.394019135821317,72.74823585931988,149.95593227934685,1.1466666666666665,23.315606385467312,30.986666666666668,38.23666666666667,1007.5,115.9521739130435,0,0,0,0,0,2
2024-04-22 18:00:00,1.859226211022522,2.3480072626641384,94.43017163671706,98.67828948041152,2.4824348101294493,16.478288484077794,80.73492316025698,180.3475509377964,0.9733333333333332,12.774469975830568,29.59,45.46666666666667,1007.525,36.40586282084659,0,0,0,0,0,2
2024-04-22 19:00:00,1.55073385655934,2.9289121245477343,77.48249542766168,81.44247262650494,2.306664568758381,11.01370963560817,69.49888673451447,159.42102331670444,0.8966666666666668,338.1484710012639,28.043333333333333,62.49000000000001,1007.625,13.694112600191856,0,0,0,0,0,2
2024-04-22 20:00:00,1.2746154181059002,3.6087726950502095,78.47134498938632,82.40843152777502,1.8689936328094263,8.949371202255222,69.21589767647885,163.729328025572,0.9538271604938272,342.067615918746,26.23555555555556,63.98333333333333,1008.015,0.0,0,0,0,0,0,2
2024-04-22 21:00:00,1.4530630683757753,3.7437277936043567,84.58799106958631,87.98519366035434,1.7544265002477175,8.017143096501266,69.49100545899888,163.07335164283697,0.7957692307692309,350.27005117205107,25.88666666666667,66.54555555555555,1008.59,0.0,0,0,0,0,0,2
2024-04-22 22:00:00,1.524805999211329,4.27296831313729,86.25376829817615,90.4350729704984,1.520254615155822,7.637265685760617,70.03736744118267,162.0250198910732,0.8806666666666668,356.2762111078286,25.563333333333333,67.2988888888889,1008.79,0.0,0,0,0,0,0,2
2024-04-22 23:00:00,1.820445041287696,3.750448850775504,84.74108057763245,90.68744855152376,1.8060087575417791,6.914200315950048,77.40039833185995,178.07444584866727,1.05625,355.49933744877694,25.167777777777776,70.96666666666667,1008.75,0.0,0,0,0,0,0,2
2024-04-23 00:00:00,1.74732446745729,3.166049198056456,76.7285867095798,84.09937136000975,1.7262262220430278,7.282589042253088,79.2402437578486,177.6292771463532,1.1294202898550725,358.15329965773645,24.80888888888889,70.83333333333333,1008.48,0.0,0,0,0,0,0,2
2024-04-23 01:00:00,1.6514813879428587,2.608954868221979,69.20791359270167,71.74287129155812,1.500309744576673,9.27220120091586,72.62069774133921,169.69138178108324,1.2851515151515154,3.3762126995960258,24.27,72.07333333333334,1008.3250000000002,0.0,0,0,0,0,0,2
2024-04-23 02:00:00,1.651906017310609,2.6772900018874703,56.48714094043885,58.0704598495472,2.0165866466430047,9.581687484000874,71.47853676735329,166.25116035878486,1.1726984126984128,15.16394524997787,23.66555555555556,74.78,1008.05,0.0,0,0,0,0,0,2
2024-04-23 03:00:00,1.464913832238323,3.422545607948906,58.424100324250894,61.22175818899941,1.6458835252101542,7.222496999964939,72.25002643019182,157.9838863420695,0.8808333333333334,13.00634974868422,23.09888888888889,76.71222222222222,1003.29,0.0,0,0,0,0,0,2
2024-04-23 04:00:00,1.5229978586802346,6.098157994277962,80.86685544697869,84.78739557163274,1.3817397973462764,5.121890116986144,79.93683622995914,165.43545093697472,0.6259649122807018,357.0960613062076,22.79666666666667,77.61333333333333,1007.95,0.0,0,0,0,0,0,2
2024-04-23 05:00:00,0.8918757015607404,5.003608900565276,61.4044843626231,64.803819608353,1.6315073986569049,5.974375117437523,70.99941614658484,141.5817377511037,0.9387037037037036,28.746966867745485,22.24777777777777,82.06888888888888,1008.45,0.0,0,0,0,0,0,2
2024-04-23 06:00:00,0.6016389351880592,1.84446247683772,48.1827410818347,50.85667813682208,1.1405998267902742,6.260954406586044,62.802388341872295,130.78238103411394,0.9682352941176472,30.05020576713179,22.12444444444445,85.45555555555556,1008.8,16.65366852885947,0,0,0,0,0,2
2024-04-23 07:00:00,0.8511827728119075,2.929497299428677,57.98764124139395,62.57533559274629,1.4146517639300649,6.064668082846432,69.3568632369237,129.62579057371002,0.6741666666666667,33.89070233332839,22.38888888888889,88.08666666666666,1009.43,49.91762303889964,0,0,0,0,0,2
2024-04-23 08:00:00,0.7993896440085488,3.445080222886258,49.570997936911496,51.1658760025578,1.3334199054240785,7.493951228310863,62.90615666918944,129.050686481363,0.7920000000000001,354.2871551331632,23.076666666666664,86.33703703703704,1010.25,142.15448328267476,0,0,0,0,0,2
2024-04-23 09:00:00,1.0881292777921288,4.19189312220747,57.209808995540506,59.048834061520125,1.6474584968493005,9.701743099449702,73.92768484466167,144.50117994216538,0.717857142857143,301.4140036579932,24.852222222222224,78.04407407407408,1011.13,271.3971344140493,0,0,0,0,0,2
2024-04-23 10:00:00,0.853817674375277,3.1552024709967204,54.97273599875891,57.62047035483074,1.7209780571803386,10.260317172509277,70.74597063708349,148.25916372723344,0.695,352.275,26.56590349666437,77.66523464458248,1007.53,367.9546842650103,0,0,0,0,0,2
2024-04-23 11:00:00,0.9139322866163276,1.935158150895908,49.59289026873806,50.451663117461536,2.234751219522647,16.89622069614016,71.69887386957602,144.61599242979986,0.915,332.52,27.784484989648035,66.66298395445135,1007.43,461.16792443064185,0,0,0,0,0,2
2024-04-23 12:00:00,1.4676513468455448,0.8917692840471151,45.54835841433027,47.31740213092309,1.911723729697449,21.46095411934484,69.07784126330154,138.33560034403283,0.97,348.14,29.099642857142857,56.88911375661376,1007.23,472.4833015873016,0,0,0,0,0,2
2024-04-23 13:00:00,1.7258209591430669,0.9862159402584424,46.68435394402888,47.67981376349836,1.9803138236937736,22.17277131291873,68.20890142158323,147.7981732031643,1.3,355.87,28.047044091710763,56.015127336860665,1009.8413117509969,375.9959627329192,0,0,0,0,0,2
2024-04-23 14:00:00,2.515765113159554,1.1310349815253118,58.590994382941936,59.73095841179205,3.078746702380942,22.70796418688992,83.78189471577657,177.1663853761672,1.3999999999999997,1.36,27.95551851851852,53.74124938271604,1010.0445606709416,423.555,0,0,0,0,0,2
2024-04-23 15:00:00,1.498346968156534,0.8388314631355406,47.89762218953224,48.71591839489157,1.7421928517150729,21.49963689369517,67.9086927004319,148.64401890190038,1.28,2.55,28.151489898989905,52.439757575757575,1007.648674005069,341.55795454545444,0,0,0,0,0,2
2024-04-23 16:00:00,1.3254387070022182,1.1945616542128252,50.18283123070965,51.83695841557912,1.915695901810025,16.719975623502336,80.46753155794319,140.08165494025897,3.58,51.21,26.05317283950617,58.2784,1006.578858137466,240.4827777777778,0,0,0,0,0,2
2024-04-23 17:00:00,1.0758234293560556,3.060310649244428,65.91327009467987,67.77635515553878,1.7805227997110091,12.553402290874043,65.87654648683437,162.51120446113947,1.5,346.04,24.68133333333334,69.72666666666667,1006.3943284028336,122.56083333333332,0,0,0,0,0,2
2024-04-23 18:00:00,2.7657204077319824,4.930840903954038,88.4682019876871,92.0360153943006,2.2918360011923538,10.61986401925386,69.33757328803897,172.51071713024675,1.74,217.21,24.67,68.85629629629629,1006.4445839633,42.6296732030121,0,0,0,0,0,2
2024-04-23 19:00:00,1.4432639338126891,4.031583593905405,77.08100065646569,82.55026074830582,2.190671579285196,7.929221800222757,64.87617063901882,159.00201578444774,1.05,233.0,23.36192592592592,75.54681481481481,1006.8326612322588,17.302665188544367,0,0,0,0,0,2
2024-04-23 20:00:00,1.3346272001785486,4.327489080380957,79.18790474805955,83.16696231845918,2.370545507425942,6.928183245604075,64.41474778421752,157.96914859486088,1.51,277.71,23.82214814814815,75.82659259259259,1007.3571578638072,0.0,0,0,0,0,0,2
2024-04-23 21:00:00,1.6571726282491472,4.036632358648019,89.31925852809029,93.64181957581864,2.5427955950489265,5.398126772866774,62.34202525359026,161.42594454846684,1.53,294.74,23.58405432098765,77.07680493827161,1008.3047327810796,0.0,0,0,0,0,0,2
2024-04-23 22:00:00,2.015991917724777,3.8498752203261817,85.10511194840947,91.2415011116342,1.810678601006792,5.163091057577741,70.65118804068553,172.51859884855776,1.18,311.68,23.390587654320992,76.6185925925926,1008.5136771575258,0.0,0,0,0,0,0,2
2024-04-23 23:00:00,1.3167444696581254,7.068483914297843,73.93973792647256,77.59033010720233,1.7804783090489418,5.2226637657133175,72.27472015039822,174.84972355545003,0.42,256.63,23.27638024691358,76.51437037037037,1009.7966611065648,0.0,0,0,0,0,0,2
2024-04-24 00:00:00,1.197623217776479,9.0608685311573,60.938084814893024,64.28595131318346,1.9248527476770247,5.430580357777612,75.81433642831817,173.616328567209,0.64,304.12,23.10824691358025,78.2868049382716,1009.1146217178048,0.0,0,0,0,0,0,2
2024-04-24 01:00:00,1.0771169976262518,7.764717451771236,57.73418329632563,60.13179026582564,1.847911205281832,5.959775989633425,72.38154358930309,163.93900346571468,0.84,334.51,22.995348837209303,79.54733850129199,1008.608294987796,0.0,0,0,0,0,0,2
2024-04-24 02:00:00,1.2903272354389623,3.279015536299473,75.8974354703378,82.80243572669963,1.2980938772426525,5.5328522303789205,71.24379319216291,158.92846419738032,1.09,356.55,22.62282687338501,80.83847545219639,1008.0548106057936,0.0,0,0,0,0,0,2
2024-04-24 03:00:00,1.1897480604907575,2.4966709157066083,73.91156308272728,76.46067192769402,1.3137127743653918,5.483289651051697,69.7677491365088,159.37459161482613,1.2,340.0,22.61297883597884,84.16356589147287,1008.1452197345697,0.0,0,0,0,0,0,2
2024-04-24 04:00:00,1.166239266862606,2.495026124027566,67.97814262791543,72.43457014848005,1.3191649810267556,5.739333792671281,69.85627717930977,151.4096177099797,1.18,314.28,22.408,87.31499224806201,1008.2670457241948,0.0,0,0,0,0,0,2
2024-04-24 05:00:00,0.8886348084406392,2.412572736483731,57.78861245618773,61.14017860309947,1.6098050854347272,6.22808785873561,70.20044998412504,133.01547490275104,1.02,293.4599999999999,22.271696476964767,89.43491534391535,1008.476366762096,0.0,0,0,0,0,0,2
2024-04-24 06:00:00,0.9131022046469162,2.7419370061856023,57.99596458447929,61.213831381523086,1.7659155568816431,6.211281824934345,72.38923986671452,135.87031717329447,1.43,277.91,22.18079674796748,89.74438624338624,1008.8710245786464,19.721812582213623,0,0,0,0,0,2
2024-04-24 07:00:00,0.9343410901544488,4.117497766047175,60.78410270380216,65.31876229902747,1.5143947572863363,6.380137550455543,69.10337945612957,135.70227189114303,1.15,307.05,22.40751219512196,89.72616402116402,1009.2458820320658,47.212235449735445,0,0,0,0,0,2
2024-04-24 08:00:00,1.007850948730515,3.766161450963605,50.62163239279639,52.23592474261351,1.584321202505348,8.157026431726807,63.918149347360256,121.1438401884409,1.27,319.47,23.21808130081301,89.20191005291007,1008.7111859872472,143.72776124338623,0,0,0,0,0,2
2024-04-24 09:00:00,1.1835494584393411,3.9107270833680574,52.1596763464712,54.68712724081191,1.5721609629485989,9.692869939012608,64.48424252464243,133.4554576154269,1.29,313.29,24.41241192411924,87.49310052910054,1008.9945606195224,256.9790674603174,0,0,0,0,0,2
2024-04-24 10:00:00,0.965302128449976,4.309353128490426,52.48534788133316,54.40671747805085,1.781455283631142,10.710382934130878,67.05421064518177,142.60134177139886,0.77,333.44999999999993,25.725693121693126,81.80237726098191,1009.7795409519885,370.27285206718346,0,0,0,0,0,2
2024-04-24 11:00:00,1.0447764988402604,2.361613740616069,49.93001646378949,51.38365825386744,1.819447652347618,11.93687347880387,83.1601505241012,143.25356429558724,1.0,325.29,26.381950904392767,75.82103359173126,1009.107143715451,410.3829457364341,0,0,0,0,0,2
2024-04-24 12:00:00,1.1576944818854942,2.1063368401373586,44.57112822462282,45.77701247069248,2.097723897359663,17.447299507456766,69.84545367641778,145.55577076577617,1.23,331.42,27.09207235142119,69.69771133259506,1009.5378708811436,394.0888830162086,0,0,0,0,0,2
2024-04-24 13:00:00,1.2479847205290404,1.463752591512007,43.8341840874656,45.59471076669674,2.25728647453808,20.03607485328143,67.7698964865224,141.980796973731,1.27,338.56,27.872956072351418,65.37520561092654,1010.07071580535,340.69600070472165,0,0,0,0,0,2
2024-04-24 14:00:00,1.4674115466369355,0.8184990975033345,44.1687178086552,45.10811812605257,1.503012932304308,22.00850027705946,64.42824486948389,125.42789245038958,1.0,299.39,29.734404040404044,57.75722077922078,1009.65,368.0357954545455,0,0,0,0,0,2
2024-04-24 15:00:00,1.4007013041246004,0.9294871317588236,44.87303014481568,45.70016981886818,1.6596242154061664,21.674661539614185,63.28271530508293,125.23001568455656,0.965,314.81,29.661292929292927,58.24115043290043,1008.88,344.73264462809925,0,0,0,0,0,2
